world	regime	mode	high	low	early4096_bits	whole16384_bits	tail8192_bits	admission_next_t	max_odds_before	max_odds_after	odds_at_move	clips	low_clips	high_clips	slow_count	fast_count	minimum_prefix_bits	maximum_drawdown_bits
216	switched	h8l5	8	5	640.0823862875199	1428.4213474937026	-6.223993299241842	132	8.0	8.0	7.98312592545624	1711	0	1711	8320	7932	-0.7918863528493327	7.969377388401426
216	switched	h10l2	10	2	640.8007411630548	1428.962566802283	-7.683632053113037	132	10.0	10.0	9.93384575338737	1642	9	1633	8320	7932	-0.7918863528493327	9.858109622435222
216	switched	h10l3	10	3	641.112812359227	1429.0011045218625	-8.108659182136257	132	10.0	10.0	9.93384575338737	1641	7	1634	8320	7932	-0.7918863528493327	9.861583011174616
216	switched	h10l4	10	4	641.240100795388	1429.2103693104586	-8.108659182136257	132	10.0	10.0	9.93384575338737	1636	2	1634	8320	7932	-0.7918863528493327	9.861583011174616
216	switched	h10l5	10	5	641.2630713273785	1429.2364271553934	-8.108659182136257	132	10.0	10.0	9.93384575338737	1635	0	1635	8320	7932	-0.7918863528493327	9.861583011174616
216	switched	h12l2	12	2	640.7999291084013	1428.537476886752	-7.8277664770210595	132	12.0	12.0	11.752009920561022	1295	17	1278	8320	7932	-0.7918863528493327	11.43817553681447
216	switched	h12l3	12	3	641.2729675721822	1428.8370647562708	-8.656007871049727	132	12.0	12.0	11.752009920561022	1297	11	1286	8320	7932	-0.7918863528493327	11.43817553681447
216	switched	h12l4	12	4	641.4872175557459	1428.3636426083135	-9.53482818579415	132	12.0	12.0	11.752009920561022	1295	7	1288	8320	7932	-0.7918863528493327	11.496790175243405
216	switched	h12l5	12	5	641.5535849725276	1428.4362455921814	-9.571584756080373	132	12.0	12.0	11.752009920561022	1291	1	1290	8320	7932	-0.7918863528493327	11.496790175243405
216	switched	h16l2	16	2	640.6953129311826	1427.8463112738732	-7.846275012796244	132	15.834693886218682	15.834693886218682	13.504969792130561	17	17	0	8320	7932	-0.7918863528493327	12.69306753356841
216	switched	h16l3	16	3	641.2431271726448	1428.5535024517164	-8.674516406824914	132	15.834693886218682	15.834693886218682	13.504969792130561	17	17	0	8320	7932	-0.7918863528493327	12.69306753356841
216	switched	h16l4	16	4	641.5166554495311	1428.3797719313097	-9.553336721569337	132	15.834693886218682	15.834693886218682	13.504969792130561	10	10	0	8320	7932	-0.7918863528493327	12.69306753356841
216	switched	h16l5	16	5	641.6120089610142	1428.2148564048623	-9.919430184748723	132	15.834693886218682	15.834693886218682	13.504969792130561	3	3	0	8320	7932	-0.7918863528493327	12.69306753356841
216	moved_mid	slow			642.5262515674201	2471.6748569362194	1032.4432367822467	132	15.834693886218682	15.834693886218682	13.504969792130561	0	0	0	16252	0	-0.7918863528493327	13.63415034826994
216	moved_mid	fast			637.0360050789984	2449.1278967921944	1021.0721310412524	132	9.832261526526619	9.832261526526619	7.49534351510696	0	0	0	0	16252	-0.7748479715728036	8.183374517827644
216	moved_mid	witness			641.6215648549901	2469.272996968527	1031.1042449460272	132	15.834693886218682	15.834693886218682	13.504969792130561	0	0	0	14521	1731	-0.7918863528493327	13.612996651048206
216	moved_mid	h5l2	5	2	629.235704142977	2419.675740156899	1009.7525322635727	132	5.0	5.0	4.997822213877772	3106	0	3106	14521	1731	-0.7918863528493327	5.043371198492196
216	moved_mid	h5l3	5	3	629.235704142977	2419.675740156899	1009.7525322635727	132	5.0	5.0	4.997822213877772	3106	0	3106	14521	1731	-0.7918863528493327	5.043371198492196
216	moved_mid	h5l4	5	4	629.235704142977	2419.675740156899	1009.7525322635727	132	5.0	5.0	4.997822213877772	3106	0	3106	14521	1731	-0.7918863528493327	5.043371198492196
216	moved_mid	h5l5	5	5	629.235704142977	2419.675740156899	1009.7525322635727	132	5.0	5.0	4.997822213877772	3106	3106	0	14521	1731	-0.7918863528493327	5.043371198492196
216	moved_mid	h6l2	6	2	635.3894394555854	2444.2767459056236	1020.3385428792828	132	6.0	6.0	5.995713556144787	3099	0	3099	14521	1731	-0.7918863528493327	6.020322696068888
216	moved_mid	h6l3	6	3	635.3894394555854	2444.2767459056236	1020.3385428792828	132	6.0	6.0	5.995713556144787	3099	0	3099	14521	1731	-0.7918863528493327	6.020322696068888
216	moved_mid	h6l4	6	4	635.3894394555854	2444.2767459056236	1020.3385428792828	132	6.0	6.0	5.995713556144787	3099	0	3099	14521	1731	-0.7918863528493327	6.020322696068888
216	moved_mid	h6l5	6	5	635.3894394555854	2444.2767459056236	1020.3385428792828	132	6.0	6.0	5.995713556144787	3099	0	3099	14521	1731	-0.7918863528493327	6.020322696068888
216	moved_mid	h8l2	8	2	639.9300809287903	2462.768895988147	1028.2966319803627	132	8.0	8.0	7.98312592545624	3071	8	3063	14521	1731	-0.7918863528493327	7.997461418574403
216	moved_mid	h8l3	8	3	640.0823862875199	2463.085433666569	1028.4400928736152	132	8.0	8.0	7.98312592545624	3063	0	3063	14521	1731	-0.7918863528493327	7.997461418574403
216	moved_mid	h8l4	8	4	640.0823862875199	2463.085433666569	1028.4400928736152	132	8.0	8.0	7.98312592545624	3063	0	3063	14521	1731	-0.7918863528493327	7.997461418574403
216	moved_mid	h8l5	8	5	640.0823862875199	2463.085433666569	1028.4400928736152	132	8.0	8.0	7.98312592545624	3063	0	3063	14521	1731	-0.7918863528493327	7.997461418574403
216	moved_mid	h10l2	10	2	640.8007411630548	2464.6414968660333	1027.9952980106411	132	10.0	10.0	9.93384575338737	2940	30	2910	14521	1731	-0.7918863528493327	9.96902920041748
216	moved_mid	h10l3	10	3	641.112812359227	2467.158540880105	1030.0487771761077	132	10.0	10.0	9.93384575338737	2941	18	2923	14521	1731	-0.7918863528493327	9.96902920041748
216	moved_mid	h10l4	10	4	641.240100795388	2467.774550408248	1030.4555219156534	132	10.0	10.0	9.93384575338737	2934	4	2930	14521	1731	-0.7918863528493327	9.96902920041748
216	moved_mid	h10l5	10	5	641.2630713273785	2467.8314463098154	1030.486359972287	132	10.0	10.0	9.93384575338737	2933	0	2933	14521	1731	-0.7918863528493327	9.96902920041748
216	moved_mid	h12l2	12	2	640.7999291084013	2462.020681996745	1025.655438632972	132	12.0	12.0	11.752009920561022	2276	50	2226	14521	1731	-0.7918863528493327	11.78415753561353
216	moved_mid	h12l3	12	3	641.2729675721822	2466.5005008108064	1029.0074281834857	132	12.0	12.0	11.752009920561022	2300	41	2259	14521	1731	-0.7918863528493327	11.78415753561353
216	moved_mid	h12l4	12	4	641.4872175557459	2468.4181954330998	1030.519724638983	132	12.0	12.0	11.752009920561022	2301	25	2276	14521	1731	-0.7918863528493327	11.801513041616545
216	moved_mid	h12l5	12	5	641.5535849725276	2468.9510010347876	1030.9431706865182	132	12.0	12.0	11.752009920561022	2291	5	2286	14521	1731	-0.7918863528493327	11.801513041616545
216	moved_mid	h16l2	16	2	640.6953129311826	2460.230266945561	1024.5376806588924	132	15.834693886218682	15.834693886218682	13.504969792130561	55	55	0	14521	1731	-0.7918863528493327	13.612996651048206
216	moved_mid	h16l3	16	3	641.2431271726448	2465.623198668453	1028.3951798099104	132	15.834693886218682	15.834693886218682	13.504969792130561	50	50	0	14521	1731	-0.7918863528493327	13.612996651048206
216	moved_mid	h16l4	16	4	641.5166554495311	2468.092996913554	1030.1598882606665	132	15.834693886218682	15.834693886218682	13.504969792130561	36	36	0	14521	1731	-0.7918863528493327	13.612996651048206
216	moved_mid	h16l5	16	5	641.6120089610142	2469.064769037973	1030.9304824483536	132	15.834693886218682	15.834693886218682	13.504969792130561	16	16	0	14521	1731	-0.7918863528493327	13.612996651048206
216	unrelated	slow			0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	fast			0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	witness			0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	h5l2	5	2	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	h5l3	5	3	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	h5l4	5	4	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	h5l5	5	5	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	h6l2	6	2	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	h6l3	6	3	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	h6l4	6	4	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	h6l5	6	5	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	h8l2	8	2	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	h8l3	8	3	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	h8l4	8	4	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	h8l5	8	5	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	h10l2	10	2	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	h10l3	10	3	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	h10l4	10	4	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	h10l5	10	5	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	h12l2	12	2	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	h12l3	12	3	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	h12l4	12	4	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	h12l5	12	5	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	h16l2	16	2	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	h16l3	16	3	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	h16l4	16	4	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
216	unrelated	h16l5	16	5	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	recombined	slow			421.518540463291	2819.7878871760486	1665.763098415034	113	15.980048277009372	15.980048277009372	10.32825711342391	0	0	0	16271	0	0.0	13.003005031799717
217	recombined	fast			416.18937545101863	2797.2347769699522	1654.3493389147072	113	9.97860950150131	9.97860950150131	4.291798329879826	0	0	0	0	16271	0.0	8.799180437305495
217	recombined	witness			420.36183391689764	2818.408656206496	1665.6243427842912	113	15.980048277009372	15.980048277009372	10.32825711342391	0	0	0	15277	994	0.0	12.995453226329914
217	recombined	h5l2	5	2	413.09111398483014	2763.7817771547484	1632.823446403855	113	5.0	5.0	1.9103759758362393	3224	0	3224	15277	994	0.0	5.041840900017405
217	recombined	h5l3	5	3	413.09111398483014	2763.7817771547484	1632.823446403855	113	5.0	5.0	1.9103759758362393	3224	0	3224	15277	994	0.0	5.041840900017405
217	recombined	h5l4	5	4	413.09111398483014	2763.7817771547484	1632.823446403855	113	5.0	5.0	1.9103759758362393	3224	0	3224	15277	994	0.0	5.041840900017405
217	recombined	h5l5	5	5	413.09111398483014	2763.7817771547484	1632.823446403855	113	5.0	5.0	1.9103759758362393	3224	3224	0	15277	994	0.0	5.041840900017405
217	recombined	h6l2	6	2	416.7317692006666	2790.8889152156307	1649.0893705762608	113	6.0	6.0	2.9078766911557374	3219	0	3219	15277	994	0.0	6.01726588494148
217	recombined	h6l3	6	3	416.7317692006666	2790.8889152156307	1649.0893705762608	113	6.0	6.0	2.9078766911557374	3219	0	3219	15277	994	0.0	6.01726588494148
217	recombined	h6l4	6	4	416.7317692006666	2790.8889152156307	1649.0893705762608	113	6.0	6.0	2.9078766911557374	3219	0	3219	15277	994	0.0	6.01726588494148
217	recombined	h6l5	6	5	416.7317692006666	2790.8889152156307	1649.0893705762608	113	6.0	6.0	2.9078766911557374	3219	0	3219	15277	994	0.0	6.01726588494148
217	recombined	h8l2	8	2	419.2931159497311	2810.9559194505296	1661.0680461235952	113	8.0	8.0	4.89297122973023	3186	5	3181	15277	994	0.0	7.98532420608899
217	recombined	h8l3	8	3	419.4427443308064	2811.490395935379	1661.4528942273691	113	8.0	8.0	4.89297122973023	3187	3	3184	15277	994	0.0	7.98532420608899
217	recombined	h8l4	8	4	419.47271398162064	2811.592320017124	1661.5248486583014	113	8.0	8.0	4.89297122973023	3185	0	3185	15277	994	0.0	7.98532420608899
217	recombined	h8l5	8	5	419.47271398162064	2811.592320017124	1661.5248486583014	113	8.0	8.0	4.89297122973023	3185	0	3185	15277	994	0.0	7.98532420608899
217	recombined	h10l2	10	2	419.8745745944077	2814.659586754688	1663.0109981371609	113	10.0	10.0	6.834843234936634	3042	14	3028	15277	994	0.0	9.921866429190914
217	recombined	h10l3	10	3	420.0259781075199	2816.1251034244274	1664.133328114431	113	10.0	10.0	6.834843234936634	3048	9	3039	15277	994	0.0	9.921866429190914
217	recombined	h10l4	10	4	420.10772331312205	2816.65047128401	1664.5490178644757	113	10.0	10.0	6.834843234936634	3049	4	3045	15277	994	0.0	9.921866429190914
217	recombined	h10l5	10	5	420.15019725564787	2816.791698903507	1664.647771541446	113	10.0	10.0	6.834843234936634	3050	3	3047	15277	994	0.0	9.921866429190914
217	recombined	h12l2	12	2	419.4931872666557	2813.9661632334514	1662.5686188559653	113	12.0	12.0	8.62325604482046	2402	24	2378	15277	994	0.0	11.705535088237298
217	recombined	h12l3	12	3	420.09039168045314	2816.652700633738	1664.3576753121001	113	12.0	12.0	8.62325604482046	2406	18	2388	15277	994	0.0	11.705535088237298
217	recombined	h12l4	12	4	420.25267191418203	2817.651947862379	1665.0828652616337	113	12.0	12.0	8.62325604482046	2404	10	2394	15277	994	0.0	11.705535088237184
217	recombined	h12l5	12	5	420.29563819378717	2817.9828749695685	1665.3458083444884	113	12.0	12.0	8.62325604482046	2409	6	2403	15277	994	0.0	11.705535088237298
217	recombined	h16l2	16	2	418.9741818256063	2812.9272818322606	1662.1640956089861	113	15.980048277009372	15.980048277009372	10.32825711342391	33	33	0	15277	994	0.0	12.93545177343833
217	recombined	h16l3	16	3	419.8846005041458	2816.2632201084944	1664.192925838521	113	15.980048277009372	15.980048277009372	10.32825711342391	25	25	0	15277	994	0.0	12.995453226329914
217	recombined	h16l4	16	4	420.2190114498754	2817.7159637018513	1665.1277423754834	113	15.980048277009372	15.980048277009372	10.32825711342391	20	20	0	15277	994	0.0	12.995453226329914
217	recombined	h16l5	16	5	420.33095534826026	2818.240700939825	1665.4883429613722	113	15.980048277009372	15.980048277009372	10.32825711342391	8	8	0	15277	994	0.0	12.995453226329914
217	switched	slow			421.518540463291	1315.0837717884465	161.05898302743415	113	15.980048277009372	15.980048277009372	10.32825711342391	0	0	0	16271	0	0.0	13.382188853026719
217	switched	fast			416.18937545101863	1305.8590718404466	162.9736337852096	113	9.97860950150131	9.97860950150131	4.291798329879826	0	0	0	0	16271	0.0	8.275686168240782
217	switched	witness			420.36183391689764	1313.5804757820852	160.79616235989548	113	15.980048277009372	15.980048277009372	10.32825711342391	0	0	0	11458	4813	0.0	13.351572999462405
217	switched	h5l2	5	2	413.09111398483014	1293.5234875123333	162.56515676144167	113	5.0	5.0	1.9103759758362393	1454	0	1454	11458	4813	0.0	5.042506199511763
217	switched	h5l3	5	3	413.09111398483014	1293.5234875123333	162.56515676144167	113	5.0	5.0	1.9103759758362393	1454	0	1454	11458	4813	0.0	5.042506199511763
217	switched	h5l4	5	4	413.09111398483014	1293.5234875123333	162.56515676144167	113	5.0	5.0	1.9103759758362393	1454	0	1454	11458	4813	0.0	5.042506199511763
217	switched	h5l5	5	5	413.09111398483014	1293.5234875123333	162.56515676144167	113	5.0	5.0	1.9103759758362393	1454	1454	0	11458	4813	0.0	5.042506199511763
217	switched	h6l2	6	2	416.7317692006666	1305.146963785862	163.34741914649615	113	6.0	6.0	2.9078766911557374	1451	0	1451	11458	4813	0.0	6.018594440649849
217	switched	h6l3	6	3	416.7317692006666	1305.146963785862	163.34741914649615	113	6.0	6.0	2.9078766911557374	1451	0	1451	11458	4813	0.0	6.018594440649849
217	switched	h6l4	6	4	416.7317692006666	1305.146963785862	163.34741914649615	113	6.0	6.0	2.9078766911557374	1451	0	1451	11458	4813	0.0	6.018594440649849
217	switched	h6l5	6	5	416.7317692006666	1305.146963785862	163.34741914649615	113	6.0	6.0	2.9078766911557374	1451	0	1451	11458	4813	0.0	6.018594440649849
217	switched	h8l2	8	2	419.2931159497311	1312.8542294769877	162.9663561500405	113	8.0	8.0	4.89297122973023	1429	2	1427	11458	4813	0.0	7.990589916330919
217	switched	h8l3	8	3	419.4427443308064	1312.8860304055104	162.84852869748943	113	8.0	8.0	4.89297122973023	1428	1	1427	11458	4813	0.0	7.990589916330919
217	switched	h8l4	8	4	419.47271398162064	1312.9160000563245	162.84852869748943	113	8.0	8.0	4.89297122973023	1427	0	1427	11458	4813	0.0	7.990589916330919
217	switched	h8l5	8	5	419.47271398162064	1312.9160000563245	162.84852869748943	113	8.0	8.0	4.89297122973023	1427	0	1427	11458	4813	0.0	7.990589916330919
217	switched	h10l2	10	2	419.8745745944077	1314.29187461405	162.64328599651253	113	10.0	10.0	6.834843234936634	1372	12	1360	11458	4813	0.0	9.942187482230338
217	switched	h10l3	10	3	420.0259781075199	1314.3005472095713	162.30877189956348	113	10.0	10.0	6.834843234936634	1373	5	1368	11458	4813	0.0	9.942187482230338
217	switched	h10l4	10	4	420.10772331312205	1313.7682621274482	161.66680870790262	113	10.0	10.0	6.834843234936634	1370	1	1369	11458	4813	0.0	9.942187482230338
217	switched	h10l5	10	5	420.15019725564787	1313.8107360699744	161.66680870790262	113	10.0	10.0	6.834843234936634	1370	1	1369	11458	4813	0.0	9.942187482230338
217	switched	h12l2	12	2	419.4931872666557	1312.879435660816	161.48189128332706	113	12.0	12.0	8.62325604482046	1079	21	1058	11458	4813	0.0	11.776792156694455
217	switched	h12l3	12	3	420.09039168045314	1314.1429346841035	161.84790936246569	113	12.0	12.0	8.62325604482046	1082	17	1065	11458	4813	0.0	11.776792156694455
217	switched	h12l4	12	4	420.25267191418203	1314.1193691251651	161.5502865244163	113	12.0	12.0	8.62325604482046	1076	7	1069	11458	4813	0.0	11.776792156694455
217	switched	h12l5	12	5	420.29563819378717	1313.5984339802371	160.96136735515418	113	12.0	12.0	8.62325604482046	1075	3	1072	11458	4813	0.0	11.776792156694455
217	switched	h16l2	16	2	418.9741818256063	1311.692172578577	160.92898635531515	113	15.980048277009372	15.980048277009372	10.32825711342391	31	31	0	11458	4813	0.0	13.172261632517575
217	switched	h16l3	16	3	419.8846005041458	1313.5902378782196	161.51994360825924	113	15.980048277009372	15.980048277009372	10.32825711342391	22	22	0	11458	4813	0.0	13.345243297304478
217	switched	h16l4	16	4	420.2190114498754	1313.9587560704258	161.37053474406602	113	15.980048277009372	15.980048277009372	10.32825711342391	16	16	0	11458	4813	0.0	13.349661106465419
217	switched	h16l5	16	5	420.33095534826026	1313.69852142516	160.94616344672843	113	15.980048277009372	15.980048277009372	10.32825711342391	6	6	0	11458	4813	0.0	13.351572999454902
217	moved_mid	slow			421.518540463291	1759.1385646082151	605.1137758472127	113	15.980048277009372	15.980048277009372	10.32825711342391	0	0	0	16271	0	0.0	14.086777049474676
217	moved_mid	fast			416.18937545101863	1736.5950460012207	593.7096079459818	113	9.97860950150131	9.97860950150131	4.291798329879826	0	0	0	0	16271	0.0	8.275686168240782
217	moved_mid	witness			420.36183391689764	1755.6460853824847	602.8617719602909	113	15.980048277009372	15.980048277009372	10.32825711342391	0	0	0	13754	2517	0.0	13.899752673369221
217	moved_mid	h5l2	5	2	413.09111398483014	1721.9536163159253	590.9952855650296	113	5.0	5.0	1.9103759758362393	2002	0	2002	13754	2517	0.0	5.04331524037093
217	moved_mid	h5l3	5	3	413.09111398483014	1721.9536163159253	590.9952855650296	113	5.0	5.0	1.9103759758362393	2002	0	2002	13754	2517	0.0	5.04331524037093
217	moved_mid	h5l4	5	4	413.09111398483014	1721.9536163159253	590.9952855650296	113	5.0	5.0	1.9103759758362393	2002	0	2002	13754	2517	0.0	5.04331524037093
217	moved_mid	h5l5	5	5	413.09111398483014	1721.9536163159253	590.9952855650296	113	5.0	5.0	1.9103759758362393	2002	2002	0	13754	2517	0.0	5.04331524037093
217	moved_mid	h6l2	6	2	416.7317692006666	1738.686647658346	596.8871030189866	113	6.0	6.0	2.9078766911557374	1996	0	1996	13754	2517	0.0	6.020210861259784
217	moved_mid	h6l3	6	3	416.7317692006666	1738.686647658346	596.8871030189866	113	6.0	6.0	2.9078766911557374	1996	0	1996	13754	2517	0.0	6.020210861259784
217	moved_mid	h6l4	6	4	416.7317692006666	1738.686647658346	596.8871030189866	113	6.0	6.0	2.9078766911557374	1996	0	1996	13754	2517	0.0	6.020210861259784
217	moved_mid	h6l5	6	5	416.7317692006666	1738.686647658346	596.8871030189866	113	6.0	6.0	2.9078766911557374	1996	0	1996	13754	2517	0.0	6.020210861259784
217	moved_mid	h8l2	8	2	419.2931159497311	1750.5197010542554	600.6318277273077	113	8.0	8.0	4.89297122973023	1962	8	1954	13754	2517	0.0	7.99701602384107
217	moved_mid	h8l3	8	3	419.4427443308064	1751.3447469301857	601.3072452221628	113	8.0	8.0	4.89297122973023	1963	3	1960	13754	2517	0.0	7.99701602384107
217	moved_mid	h8l4	8	4	419.47271398162064	1751.4546494251474	601.38717806631	113	8.0	8.0	4.89297122973023	1961	0	1961	13754	2517	0.0	7.99701602384107
217	moved_mid	h8l5	8	5	419.47271398162064	1751.4546494251474	601.38717806631	113	8.0	8.0	4.89297122973023	1961	0	1961	13754	2517	0.0	7.99701602384107
217	moved_mid	h10l2	10	2	419.8745745944077	1750.4730469309284	598.8244583133915	113	10.0	10.0	6.834843234936634	1851	28	1823	13754	2517	0.0	9.967278068717178
217	moved_mid	h10l3	10	3	420.0259781075199	1753.3622462864741	601.370470976477	113	10.0	10.0	6.834843234936634	1866	21	1845	13754	2517	0.0	9.967278068717178
217	moved_mid	h10l4	10	4	420.10772331312205	1754.4427151570844	602.3412617375407	113	10.0	10.0	6.834843234936634	1867	8	1859	13754	2517	0.0	9.967278068717178
217	moved_mid	h10l5	10	5	420.15019725564787	1754.6478174316012	602.5038900695329	113	10.0	10.0	6.834843234936634	1864	2	1862	13754	2517	0.0	9.967278068717178
217	moved_mid	h12l2	12	2	419.4931872666557	1748.4245125692175	597.0269681917246	113	12.0	12.0	8.62325604482046	1459	47	1412	13754	2517	0.0	11.865982255852941
217	moved_mid	h12l3	12	3	420.09039168045314	1752.7699786233125	600.4749533016814	113	12.0	12.0	8.62325604482046	1467	37	1430	13754	2517	0.0	11.868424273091023
217	moved_mid	h12l4	12	4	420.25267191418203	1754.5881008665344	602.0190182657882	113	12.0	12.0	8.62325604482046	1462	22	1440	13754	2517	0.0	11.868424273091023
217	moved_mid	h12l5	12	5	420.29563819378717	1755.2846717082668	602.6476050831864	113	12.0	12.0	8.62325604482046	1465	13	1452	13754	2517	0.0	11.868424273091023
217	moved_mid	h16l2	16	2	418.9741818256063	1745.8549905898271	595.091804366567	113	15.980048277009372	15.980048277009372	10.32825711342391	67	67	0	13754	2517	0.0	13.389478601000064
217	moved_mid	h16l3	16	3	419.8846005041458	1751.6655242600257	599.5952299900792	113	15.980048277009372	15.980048277009372	10.32825711342391	53	53	0	13754	2517	0.0	13.389646951504119
217	moved_mid	h16l4	16	4	420.2190114498754	1754.3383460774332	601.7501247510747	113	15.980048277009372	15.980048277009372	10.32825711342391	37	37	0	13754	2517	0.0	13.768835060558786
217	moved_mid	h16l5	16	5	420.33095534826026	1755.2940722806773	602.5417143022377	113	15.980048277009372	15.980048277009372	10.32825711342391	18	18	0	13754	2517	0.0	13.899752673359444
217	unrelated	slow			0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	fast			0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	witness			0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	h5l2	5	2	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	h5l3	5	3	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	h5l4	5	4	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	h5l5	5	5	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	h6l2	6	2	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	h6l3	6	3	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	h6l4	6	4	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	h6l5	6	5	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	h8l2	8	2	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	h8l3	8	3	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	h8l4	8	4	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	h8l5	8	5	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	h10l2	10	2	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	h10l3	10	3	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	h10l4	10	4	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	h10l5	10	5	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	h12l2	12	2	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	h12l3	12	3	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	h12l4	12	4	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	h12l5	12	5	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	h16l2	16	2	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	h16l3	16	3	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	h16l4	16	4	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
217	unrelated	h16l5	16	5	0.0	0.0	0.0		0.0	0.0	0.0	0	0	0	0	0	0.0	0.0
218	recombined	slow			376.0660875416958	2016.7930130386524	1261.6915994530034	100	15.911861572882694	15.911861572882694	7.063443660235595	0	0	0	16284	0	0.0	13.231121572245627
218	recombined	fast			370.5362190515138	1994.2066954568825	1249.7652947096951	100	9.910082162131808	9.910082162131808	1.0184495699754563	0	0	0	0	16284	0.0	7.976263860503423
