world	regime	mode	early4096_bits	whole16384_bits	tail8192_bits	admission_next_t	max_odds_before	max_odds_after	clips	low_clips	high_clips	slow_count	fast_count	minimum_prefix_bits	maximum_drawdown_bits
214	moved_mid	fast	528.7332115151444	2074.2171847647114	776.0485634290629	174	9.82436366248733	9.82436366248733	0	0	0	0	16210	0.0	7.966549363235799
214	moved_mid	adaptive	533.5450325962029	2094.2909588571897	785.6157552862599	174	15.826782467876617	15.826782467876617	0	0	0	15725	485	-0.7504676689062812	13.952651276285678
214	moved_mid	witness	533.545032611425	2092.7577091375047	784.1255198121054	174	15.826782467876617	15.826782467876617	0	0	0	14620	1590	-0.6208288090152669	13.949862933421855
214	moved_mid	ceiling	523.5511726821279	2054.886064930581	771.9444594131278	174	5.0	5.0	2468	0	0	14620	1590	0.0	5.04249645206437
214	moved_mid	witnessed_ceiling	533.2268351161483	2091.9841286071664	784.1306797164816	174	10.0	10.0	2322	7	2315	14620	1590	-0.6208288090152669	9.941887746630755
214	unrelated	slow	0.0	0.0	0.0		0.0	0.0	0	0	0	0	0	0.0	0.0
214	unrelated	fast	0.0	0.0	0.0		0.0	0.0	0	0	0	0	0	0.0	0.0
214	unrelated	adaptive	0.0	0.0	0.0		0.0	0.0	0	0	0	0	0	0.0	0.0
214	unrelated	witness	0.0	0.0	0.0		0.0	0.0	0	0	0	0	0	0.0	0.0
214	unrelated	ceiling	0.0	0.0	0.0		0.0	0.0	0	0	0	0	0	0.0	0.0
214	unrelated	witnessed_ceiling	0.0	0.0	0.0		0.0	0.0	0	0	0	0	0	0.0	0.0
